127.0.0.1 - - [20/Sep/2017:09:28:49 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:47 +0800] "GET /vueTest/js/vue-developmentMode.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:47 +0800] "GET /vueTest/js/lodash.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:47 +0800] "GET /vueTest/js/jQuery-v3.2.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:47 +0800] "GET /vueTest/js/axios-v0.16.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:47 +0800] "GET /vueTest/js/tween.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:47 +0800] "GET /vueTest/js/TweenMax.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:47 +0800] "GET /vueTest/css/user/index4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:47 +0800] "GET /vueTest/js/user/index4.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:47 +0800] "GET /vueTest/js/Velocity.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:47 +0800] "GET /vueTest/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:48 +0800] "GET /vueTest/js/vue-developmentMode.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:48 +0800] "GET /vueTest/js/Velocity.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:48 +0800] "GET /vueTest/js/lodash.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:48 +0800] "GET /vueTest/js/jQuery-v3.2.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:48 +0800] "GET /vueTest/js/axios-v0.16.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:48 +0800] "GET /vueTest/js/tween.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:48 +0800] "GET /vueTest/js/TweenMax.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:48 +0800] "GET /vueTest/css/user/index4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:48 +0800] "GET /vueTest/js/user/index4.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:49 +0800] "GET /vueTest/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:49 +0800] "GET /vueTest/js/vue-developmentMode.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:49 +0800] "GET /vueTest/js/axios-v0.16.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:49 +0800] "GET /vueTest/js/jQuery-v3.2.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:49 +0800] "GET /vueTest/js/Velocity.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:49 +0800] "GET /vueTest/js/lodash.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:49 +0800] "GET /vueTest/js/tween.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:49 +0800] "GET /vueTest/js/TweenMax.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:49 +0800] "GET /vueTest/css/user/index4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2017:12:17:49 +0800] "GET /vueTest/js/user/index4.js HTTP/1.1" 304 -
